id,company_id,transaction_date,amount,declined,product_ids,user_id,company_country,birth_date,user_country,num_products,user_age,user_lifetime,declines_per_user,transaction_month,amount_per_month,sales_per_month,lost_per_month,declines_per_month
3DED9D58-D22A-2B11-C662-183011AE51F4,b-2346,2021-10-15 06:17:50,278.83,0,"['79', '1']",92,Sweden,1984-09-21,United States,2,40,358,0,2021-10-01,12281.17,10765.57,1515.6,5
3E18E43B-892B-F520-6B38-3A177E27BD19,b-2278,2021-06-21 18:58:40,267.84,0,"['59', '43', '13']",210,Norway,2001-02-16,Canada,3,23,320,0,2021-06-01,14241.19,10817.81,3423.38,11
3E495EC1-E1C5-26F1-0E3E-2D13EAA2593A,b-2302,2022-03-03 14:29:15,417.7,0,"['31', '97', '17', '1']",227,Germany,1991-01-18,Canada,4,34,326,0,2022-03-01,4897.62,3520.71,1376.91,5
3EB67ADC-B4F1-83C4-93E2-E8469D1A37F6,b-2362,2021-12-23 20:25:16,33.1,0,"['37', '89']",77,Canada,1999-01-18,United States,2,26,0,0,2021-12-01,15162.07,14177.16,984.9100000000001,3
3ED634C2-01CA-D6E9-2DBD-24B53A7912F7,b-2326,2021-03-29 11:38:38,478.54,0,"['37', '23', '61', '3']",137,United Kingdom,1982-04-02,United States,4,42,0,0,2021-03-01,6471.66,5711.35,760.31,3
3FEC4131-9BED-2EA6-1776-82674C80DDBB,b-2326,2021-07-25 04:59:17,393.42,0,"['71', '17', '83']",126,United Kingdom,2000-11-28,United States,3,24,296,0,2021-07-01,11373.93,9931.77,1442.16,8
40EEC58F-C386-1B13-D59A-34216F9694E2,b-2358,2021-04-24 01:30:10,183.14,1,['5'],272,Germany,1991-04-16,Canada,1,33,347,38,2021-04-01,15980.23,13507.68,2472.5499999999997,11
414D51E1-B793-49F5-B593-795429B4E258,b-2450,2021-03-31 01:22:49,50.99,0,"['7', '67', '23']",272,Netherlands,1991-04-16,Canada,3,33,347,38,2021-03-01,6471.66,5711.35,760.31,3
41932C77-45B5-C786-6B3F-DBB619B2D535,b-2302,2022-02-12 09:12:05,358.36,0,['89'],142,Germany,1992-10-11,United States,1,32,0,0,2022-02-01,10941.42,10077.55,863.87,5
41A2942C-D6E1-B164-2A45-D7ED17237A3A,b-2334,2021-11-07 11:38:05,47.15,1,"['1', '43']",272,Australia,1991-04-16,Canada,2,33,347,38,2021-11-01,8888.91,7675.74,1213.17,7
41C13F08-471E-D475-3E14-760DF3F79B42,b-2326,2022-01-16 16:48:55,45.63,0,"['3', '19']",138,United Kingdom,1987-02-08,United States,2,37,0,0,2022-01-01,8990.02,8236.31,753.71,3
41EC591D-808E-D85C-F05F-08BC3DE7A618,b-2326,2022-01-06 07:47:39,335.54,0,"['17', '11', '19', '7']",126,United Kingdom,2000-11-28,United States,4,24,296,0,2022-01-01,8990.02,8236.31,753.71,3
4217E857-1D51-5D25-B645-EC24D23C8759,b-2326,2021-04-23 13:07:58,193.33,0,"['7', '83', '67', '89']",129,United Kingdom,1979-08-14,United States,4,45,0,0,2021-04-01,15980.23,13507.68,2472.5499999999997,11
4236493E-3596-5E19-4768-2195A5D17CC0,b-2618,2021-11-06 13:38:07,432.21,0,"['71', '67', '13']",260,United Kingdom,1987-03-25,Canada,3,37,63,0,2021-11-01,8888.91,7675.74,1213.17,7
4334349E-CEB0-3D68-A4D4-FEB7718A1ACE,b-2310,2021-05-03 22:37:23,458.74,0,['67'],275,United Kingdom,1982-08-03,Canada,1,42,341,24,2021-05-01,15364.17,11659.27,3704.9,14
439F4F6A-57C7-3A59-6038-AD7133887522,b-2514,2021-03-18 05:42:48,60.93,0,"['79', '17']",268,Belgium,1987-03-15,Canada,2,37,255,2,2021-03-01,6471.66,5711.35,760.31,3
43CDD853-0EC5-439D-8A4E-0D811A4A83BD,b-2278,2021-12-05 22:40:24,58.28,0,"['17', '67']",210,Norway,2001-02-16,Canada,2,23,320,0,2021-12-01,15162.07,14177.16,984.9100000000001,3
442713DA-4BE6-132A-51B8-AC44EA6D5839,b-2302,2022-01-29 17:12:59,59.67,0,"['5', '17']",216,Germany,1983-06-28,Canada,2,41,255,0,2022-01-01,8990.02,8236.31,753.71,3
443E9122-55E4-142E-AAF8-C0E7148C38AB,b-2618,2022-01-12 15:55:25,176.34,0,['43'],267,United Kingdom,1991-12-26,Canada,1,33,351,13,2022-01-01,8990.02,8236.31,753.71,3
44D0BBB1-975E-86AA-75DA-BDAFED65F368,b-2362,2021-07-20 08:47:44,133.39,0,['29'],62,Canada,1987-06-07,United States,1,37,0,0,2021-07-01,11373.93,9931.77,1442.16,8
44ED47D3-5B2D-2D7C-44C8-8B258DF3773C,b-2438,2021-04-07 19:18:12,64.15,0,"['19', '41', '3']",272,Sweden,1991-04-16,Canada,3,33,347,38,2021-04-01,15980.23,13507.68,2472.5499999999997,11
450ADB51-22CC-B21C-7985-6F34366BE126,b-2346,2021-04-22 22:03:25,471.98,0,"['13', '29', '19']",92,Sweden,1984-09-21,United States,3,40,358,0,2021-04-01,15980.23,13507.68,2472.5499999999997,11
45119B5D-1D54-E623-3C41-3EE30B21A04D,b-2274,2022-02-13 16:33:50,33.34,1,"['59', '61']",275,Belgium,1982-08-03,Canada,2,42,341,24,2022-02-01,10941.42,10077.55,863.87,5
45CA3E45-6B42-CAC4-7683-EBB69D523B3E,b-2326,2021-04-29 06:17:02,149.89,0,"['41', '89']",140,United Kingdom,1981-09-19,United States,2,43,0,0,2021-04-01,15980.23,13507.68,2472.5499999999997,11
467CC274-71A7-51F4-B58A-A77AADD25833,b-2494,2021-06-23 14:51:00,339.62,0,"['23', '1', '41']",246,Ireland,1979-06-13,Canada,3,45,10,0,2021-06-01,14241.19,10817.81,3423.38,11
4832166E-E11C-BBC3-41DB-B8704686B7A3,b-2274,2022-01-18 16:12:47,416.66,0,"['41', '83']",275,Belgium,1982-08-03,Canada,2,42,341,24,2022-01-01,8990.02,8236.31,753.71,3
4915FB62-6A6C-9ACA-E92E-03D94E774161,b-2318,2022-01-03 20:51:56,376.41,0,"['97', '43']",274,Italy,1982-01-29,Canada,2,42,254,2,2022-01-01,8990.02,8236.31,753.71,3
494D615C-793A-2D79-B0D7-872F4F822346,b-2614,2022-01-23 06:59:03,266.9,0,"['7', '17', '13']",267,Germany,1991-12-26,Canada,3,33,351,13,2022-01-01,8990.02,8236.31,753.71,3
49CD105D-E569-3733-C8C8-3908ED7E1838,b-2326,2021-12-24 23:43:59,411.81,0,['43'],108,United Kingdom,1984-02-01,United States,1,40,0,0,2021-12-01,15162.07,14177.16,984.9100000000001,3
4A0149B2-B1A1-D766-49A1-86BA9517EA07,b-2278,2021-07-01 04:29:16,47.53,0,"['53', '47']",210,Norway,2001-02-16,Canada,2,23,320,0,2021-07-01,11373.93,9931.77,1442.16,8
4ABE3D77-BF86-12D3-E1C5-22663D37C199,b-2326,2021-11-13 04:18:28,38.02,1,"['23', '97', '79', '53']",273,United Kingdom,1981-11-03,Canada,4,43,348,2,2021-11-01,8888.91,7675.74,1213.17,7
4B3FF0B5-1547-801E-D5B0-44EDB2F62210,b-2282,2021-12-04 23:00:20,63.12,0,['83'],275,Australia,1982-08-03,Canada,1,42,341,24,2021-12-01,15162.07,14177.16,984.9100000000001,3
4B517EB7-E52D-6A40-B47D-398B745EE183,b-2494,2021-08-07 00:44:55,451.94,0,['59'],243,Ireland,1996-06-17,Canada,1,28,73,0,2021-08-01,15608.039999999999,13900.24,1707.8,7
4B74B94B-D123-7C7E-A9CE-7DA26F911F55,b-2326,2022-02-12 14:27:28,304.43,0,"['53', '3', '47']",128,United Kingdom,1983-09-13,United States,3,41,0,0,2022-02-01,10941.42,10077.55,863.87,5
4C978E50-CBB5-9B56-2BB5-BFE53636C719,b-2346,2021-07-25 11:39:28,15.9,0,"['43', '31', '47']",96,Sweden,1988-11-01,United States,3,36,339,0,2021-07-01,11373.93,9931.77,1442.16,8
4D8E4891-1711-7D30-E4CB-645A8DF59A43,b-2326,2021-12-26 01:49:19,365.83,0,"['47', '89', '67', '5']",120,United Kingdom,1990-02-23,United States,4,34,0,0,2021-12-01,15162.07,14177.16,984.9100000000001,3
4DA5B1CE-E88C-23D1-AE6A-B7589E4FB2D5,b-2362,2021-03-28 05:01:44,378.86,0,['5'],82,Canada,1985-09-07,United States,1,39,0,0,2021-03-01,6471.66,5711.35,760.31,3
4E562A2B-99E9-8C82-2340-B6623BC9FE2F,b-2326,2021-03-23 15:43:37,409.68,0,"['1', '59']",273,United Kingdom,1981-11-03,Canada,2,43,348,2,2021-03-01,6471.66,5711.35,760.31,3
4F311D6C-13DC-489A-E153-0E2C9C3C47BA,b-2422,2021-10-29 05:50:17,411.53,1,"['53', '47', '71']",272,United States,1991-04-16,Canada,3,33,347,38,2021-10-01,12281.17,10765.57,1515.6,5
500321C3-A747-2C44-8AE5-5BAC73A663D5,b-2498,2021-06-15 17:59:59,329.18,1,['29'],270,Australia,1990-10-12,Canada,1,34,305,2,2021-06-01,14241.19,10817.81,3423.38,11
51328349-2536-AB4A-8E97-D2ED2782A7B8,b-2618,2021-04-21 11:54:06,437.72,0,['43'],263,United Kingdom,1990-11-06,Canada,1,34,194,0,2021-04-01,15980.23,13507.68,2472.5499999999997,11
518D6CCF-593A-8932-BE5B-44597DCDDFE9,b-2526,2021-07-21 03:08:31,325.89,0,"['79', '11']",267,Canada,1991-12-26,Canada,2,33,351,13,2021-07-01,11373.93,9931.77,1442.16,8
51A4866C-484C-5529-8419-B7BBAD4E294D,b-2346,2021-03-27 10:25:42,447.06,0,"['5', '23', '37']",104,Sweden,1988-10-29,United States,3,36,0,0,2021-03-01,6471.66,5711.35,760.31,3
51CEA9A2-56AD-C8C8-EBDB-6AF2B74433F3,b-2546,2021-12-25 08:01:05,239.36,0,"['5', '79', '73']",267,Sweden,1991-12-26,Canada,3,33,351,13,2021-12-01,15162.07,14177.16,984.9100000000001,3
51DDB2CB-211E-C27A-24C1-239329CA17BF,b-2398,2021-05-04 08:08:01,481.86,0,"['47', '41', '23', '7']",272,United States,1991-04-16,Canada,4,33,347,38,2021-05-01,15364.17,11659.27,3704.9,14
5218E51C-E258-BFA4-BE23-AF815F66FAF8,b-2302,2021-09-07 21:38:45,234.52,0,"['31', '67', '97']",157,Germany,1992-10-10,United Kingdom,3,32,0,0,2021-09-01,10503.32,9524.43,978.89,5
52B1839C-D594-EB3D-4A72-730B1C8B08F4,b-2242,2021-07-31 23:03:21,364.61,1,"['53', '59', '5', '41']",275,Norway,1982-08-03,Canada,4,42,341,24,2021-07-01,11373.93,9931.77,1442.16,8
53398420-74DC-B969-5566-4A83B0DDD757,b-2506,2021-04-09 18:28:45,270.62,0,"['43', '7']",269,New Zealand,1996-01-10,Canada,2,29,298,2,2021-04-01,15980.23,13507.68,2472.5499999999997,11
5458A436-88C5-7CBD-CEB6-8A4545B12CCA,b-2278,2022-02-06 11:16:46,273.05,0,"['1', '29', '23', '13']",203,Norway,1982-01-06,Canada,4,43,312,0,2022-02-01,10941.42,10077.55,863.87,5
55166D02-D74C-6A63-6C54-8678467649B4,b-2362,2022-02-24 11:01:42,186.12,0,"['97', '89', '83']",89,Canada,1991-04-27,United States,3,33,0,0,2022-02-01,10941.42,10077.55,863.87,5
55B161FA-A6E4-7783-11A3-ABB8930198E3,b-2334,2021-06-08 00:12:08,412.48,0,"['43', '83']",272,Australia,1991-04-16,Canada,2,33,347,38,2021-06-01,14241.19,10817.81,3423.38,11
55B6A583-1E05-6B1F-BE39-36F44786BEFE,b-2522,2022-03-09 04:15:58,470.03,1,"['17', '7']",267,United Kingdom,1991-12-26,Canada,2,33,351,13,2022-03-01,4897.62,3520.71,1376.91,5
5640D665-31C1-9BE7-A745-AAAED5D53F72,b-2494,2021-09-03 11:59:55,485.05,0,"['43', '71']",237,Ireland,1984-01-22,Canada,2,41,112,0,2021-09-01,10503.32,9524.43,978.89,5
598EA316-9623-BDA9-6D24-529A830AD995,b-2338,2021-11-08 17:41:00,227.44,0,"['79', '19', '71']",272,New Zealand,1991-04-16,Canada,3,33,347,38,2021-11-01,8888.91,7675.74,1213.17,7
59BC588F-9D74-8B8A-A11D-D604A8C086F2,b-2302,2021-03-25 21:48:18,89.22,0,['7'],222,Germany,1983-02-16,Canada,1,41,144,0,2021-03-01,6471.66,5711.35,760.31,3
59C85B8E-4CE0-B66B-4B5D-3A557324E6A9,b-2278,2021-05-03 17:38:54,30.15,0,"['41', '13', '37', '7']",202,Norway,1986-12-02,Canada,4,38,10,0,2021-05-01,15364.17,11659.27,3704.9,14
5AB20418-79A8-DF6C-D446-BCF5A48CDEDB,b-2302,2021-08-31 05:44:29,474.7,0,['13'],210,Germany,2001-02-16,Canada,1,23,320,0,2021-08-01,15608.039999999999,13900.24,1707.8,7
5B0EEF86-B8A1-EFAA-5EE1-27E7DC8F54A4,b-2242,2022-01-06 01:44:48,42.82,0,"['23', '19', '71']",275,Norway,1982-08-03,Canada,3,42,341,24,2022-01-01,8990.02,8236.31,753.71,3
5B3327C3-0A6C-EFF1-182A-CD8220923A98,b-2346,2021-12-28 16:13:14,163.4,0,['61'],94,Sweden,1981-10-07,United States,1,43,0,0,2021-12-01,15162.07,14177.16,984.9100000000001,3
5B56159E-E3E6-2777-BC01-5659C2A69E96,b-2346,2021-04-08 21:12:21,466.66,0,"['23', '41', '17']",96,Sweden,1988-11-01,United States,3,36,339,0,2021-04-01,15980.23,13507.68,2472.5499999999997,11
5B60F39F-96CC-8C8D-EA01-E658063A8181,b-2302,2022-02-28 05:55:03,67.65,0,"['61', '89', '3']",230,Germany,1989-01-31,Canada,3,35,68,0,2022-02-01,10941.42,10077.55,863.87,5
5BA81852-2D60-169A-805B-E1FA120E9683,b-2302,2022-03-13 13:37:34,164.32,0,['3'],213,Germany,1983-04-15,Canada,1,41,182,0,2022-03-01,4897.62,3520.71,1376.91,5
5BAD8B6D-41B2-E757-6396-88D687C6413A,b-2494,2022-02-22 19:01:28,420.95,0,"['17', '41', '19', '43']",252,Ireland,1994-06-29,Canada,4,30,46,0,2022-02-01,10941.42,10077.55,863.87,5
5C3A8A3D-8974-40A6-A8AF-C1F7AA6B7C94,b-2554,2021-07-23 15:35:14,158.05,1,"['97', '31']",267,Netherlands,1991-12-26,Canada,2,33,351,13,2021-07-01,11373.93,9931.77,1442.16,8
5CB0C889-D096-D327-ADE7-D111E1E6E2BC,b-2302,2021-04-17 12:27:01,304.63,0,"['17', '41', '67']",233,Germany,1989-12-04,Canada,3,35,226,0,2021-04-01,15980.23,13507.68,2472.5499999999997,11
5DC8DC6C-24F8-36A6-4A1C-60E444EC331E,b-2498,2022-02-25 21:35:25,61.37,0,"['17', '59']",270,Australia,1990-10-12,Canada,2,34,305,2,2022-02-01,10941.42,10077.55,863.87,5
5E47EB85-1F76-1853-839F-94FCF9A95700,b-2278,2021-03-25 19:56:52,425.41,0,"['19', '11', '61']",199,Norway,1990-07-08,United Kingdom,3,34,156,0,2021-03-01,6471.66,5711.35,760.31,3
5E6EC264-1D42-EE1D-870A-497C85828A6A,b-2618,2022-01-31 12:01:11,492.42,0,"['5', '29']",267,United Kingdom,1991-12-26,Canada,2,33,351,13,2022-01-01,8990.02,8236.31,753.71,3
5E7BBA02-A5B6-C734-D7B7-241D674254A9,b-2358,2021-07-07 02:25:17,396.15,0,"['71', '79', '73', '61']",272,Germany,1991-04-16,Canada,4,33,347,38,2021-07-01,11373.93,9931.77,1442.16,8
5E948202-34BC-F107-29DC-306A2C491A87,b-2302,2021-09-11 14:27:14,133.8,0,"['41', '31']",213,Germany,1983-04-15,Canada,2,41,182,0,2021-09-01,10503.32,9524.43,978.89,5
5ED6188E-9C6F-3B05-DE49-41543384BDF7,b-2362,2021-12-27 07:57:55,389.7,0,['11'],70,Canada,1985-01-31,United States,1,39,0,0,2021-12-01,15162.07,14177.16,984.9100000000001,3
5ED7CB81-3126-AD69-E8D8-ACC187976BBB,b-2362,2021-12-20 08:05:47,481.75,0,['43'],74,Canada,1988-09-21,United States,1,36,0,0,2021-12-01,15162.07,14177.16,984.9100000000001,3
5F4738BE-B392-A2E2-1E8E-C4A812C6A95C,b-2326,2022-01-10 05:12:55,253.68,0,['97'],126,United Kingdom,2000-11-28,United States,1,24,296,0,2022-01-01,8990.02,8236.31,753.71,3
6118B3E9-D9D1-55D4-1A1B-A58CC63845B6,b-2522,2021-12-16 12:49:11,414.53,0,"['19', '71']",267,United Kingdom,1991-12-26,Canada,2,33,351,13,2021-12-01,15162.07,14177.16,984.9100000000001,3
615195B8-9983-A350-3DC7-A16B5135D68C,b-2346,2021-07-26 21:18:58,368.94,0,"['1', '79', '47']",96,Sweden,1988-11-01,United States,3,36,339,0,2021-07-01,11373.93,9931.77,1442.16,8
61EC87A4-CF88-B392-F83B-75E7F2C93537,b-2326,2021-06-01 20:23:57,346.1,0,"['89', '53']",110,United Kingdom,1980-09-03,United States,2,44,183,0,2021-06-01,14241.19,10817.81,3423.38,11
62A399E3-0FDD-2E65-5A95-21D8C59C33DC,b-2302,2021-05-14 16:10:09,22.92,0,"['67', '1', '2']",156,Germany,1994-10-09,United Kingdom,3,30,0,0,2021-05-01,15364.17,11659.27,3704.9,14
632BBEE9-4725-E15C-7FC4-5B5D7EC5BD29,b-2302,2021-08-27 22:13:25,203.23,0,"['89', '3']",275,Germany,1982-08-03,Canada,2,42,341,24,2021-08-01,15608.039999999999,13900.24,1707.8,7
634E63C6-C2D6-EC48-4CCF-6B4A60AAEEB7,b-2326,2021-09-17 15:02:25,399.71,0,"['19', '1']",125,United Kingdom,1994-01-29,United States,2,30,0,0,2021-09-01,10503.32,9524.43,978.89,5
636C9DDA-453D-B336-FD2E-89A0E48E1C52,b-2602,2021-12-09 12:30:42,357.08,0,"['97', '5']",267,Netherlands,1991-12-26,Canada,2,33,351,13,2021-12-01,15162.07,14177.16,984.9100000000001,3
6434A591-C914-3A5A-A9B5-689653768EC8,b-2278,2021-05-24 15:58:22,125.08,0,['67'],209,Norway,1991-12-14,Canada,1,33,39,0,2021-05-01,15364.17,11659.27,3704.9,14
643CF9F8-30EC-537D-2FB9-E5BEAD5717C6,b-2410,2021-05-17 12:21:08,477.51,0,['7'],272,United States,1991-04-16,Canada,1,33,347,38,2021-05-01,15364.17,11659.27,3704.9,14
644264C8-A268-C3C5-5929-958C49CBC926,b-2362,2021-04-18 11:05:12,34.55,0,"['43', '1']",92,Canada,1984-09-21,United States,2,40,358,0,2021-04-01,15980.23,13507.68,2472.5499999999997,11
649EF79F-4A7E-BCE8-07EF-243030BE5787,b-2278,2021-04-18 08:58:58,89.18,0,"['53', '47']",210,Norway,2001-02-16,Canada,2,23,320,0,2021-04-01,15980.23,13507.68,2472.5499999999997,11
6575E457-EF8B-B50A-AD85-68ED6FE98BE1,b-2362,2021-10-24 01:29:53,297.16,0,['19'],92,Canada,1984-09-21,United States,1,40,358,0,2021-10-01,12281.17,10765.57,1515.6,5
659112E3-A432-EF12-DCEE-947A81E53825,b-2402,2021-09-21 11:52:55,210.73,1,"['23', '83']",272,Italy,1991-04-16,Canada,2,33,347,38,2021-09-01,10503.32,9524.43,978.89,5
65A7C3AC-FFFC-3495-95B1-52C38507E523,b-2302,2021-12-08 15:29:30,387.27,0,"['83', '71', '2']",215,Germany,1996-05-02,Canada,3,28,106,0,2021-12-01,15162.07,14177.16,984.9100000000001,3
65DB2765-E85D-2B74-2BDA-A8AEFD248928,b-2326,2021-12-08 09:25:11,140.67,0,"['47', '11', '71']",126,United Kingdom,2000-11-28,United States,3,24,296,0,2021-12-01,15162.07,14177.16,984.9100000000001,3
65F57592-B32E-1D2E-3466-57D7F1691D0D,b-2302,2021-06-15 06:26:04,476.75,0,"['67', '73', '7']",178,Germany,1987-06-18,United Kingdom,3,37,0,0,2021-06-01,14241.19,10817.81,3423.38,11
65F73281-0AC6-CE48-6667-1C8E66159728,b-2302,2021-12-05 04:46:31,329.72,0,"['43', '37', '89', '7']",217,Germany,1987-03-16,Canada,4,37,68,0,2021-12-01,15162.07,14177.16,984.9100000000001,3
66179D5C-9B8D-5E13-9249-BDC1A35406FC,b-2302,2021-09-27 12:50:55,433.66,0,"['17', '43']",220,Germany,1994-04-05,Canada,2,30,76,0,2021-09-01,10503.32,9524.43,978.89,5
663844BA-35BA-11C6-FDCD-598E898EEBE8,b-2494,2021-07-30 08:36:52,143.24,0,"['2', '3']",238,Ireland,1988-09-13,Canada,2,36,86,0,2021-07-01,11373.93,9931.77,1442.16,8
66B35B95-C39C-684B-7BCD-CA45E2C7CD4E,b-2270,2022-01-31 11:33:27,257.04,1,"['41', '47', '13', '67']",275,Ireland,1982-08-03,Canada,4,42,341,24,2022-01-01,8990.02,8236.31,753.71,3
67692B94-E67F-0D25-59BF-D236BD9B4711,b-2346,2021-11-02 06:39:20,141.95,0,"['7', '89']",96,Sweden,1988-11-01,United States,2,36,339,0,2021-11-01,8888.91,7675.74,1213.17,7
683334BD-AA2A-0249-B1E8-2FB4CE44E908,b-2346,2021-07-17 19:30:35,430.2,0,"['67', '43']",92,Sweden,1984-09-21,United States,2,40,358,0,2021-07-01,11373.93,9931.77,1442.16,8
693EED6A-CD1A-BC0B-B2C6-3DEE6A90290B,b-2494,2022-02-26 14:00:57,486.54,0,['67'],244,Ireland,1997-05-17,Canada,1,27,68,0,2022-02-01,10941.42,10077.55,863.87,5
69482DC9-4E31-62E0-14AC-05908C632212,b-2590,2021-12-23 18:01:59,233.45,0,['79'],267,Belgium,1991-12-26,Canada,1,33,351,13,2021-12-01,15162.07,14177.16,984.9100000000001,3
6964B59E-5B14-4E8E-88B6-D3D9A52E1418,b-2494,2021-03-26 02:09:01,327.56,0,"['47', '3', '61']",245,Ireland,1995-05-05,Canada,3,29,8,0,2021-03-01,6471.66,5711.35,760.31,3
69775872-8509-62C6-FCBC-ECFB6D7D847F,b-2278,2021-06-23 23:30:01,352.85,0,"['3', '53', '31']",210,Norway,2001-02-16,Canada,3,23,320,0,2021-06-01,14241.19,10817.81,3423.38,11
6987DFDB-C49A-A1C3-7236-4258332C794C,b-2278,2021-12-20 23:43:02,384.05,0,"['53', '59', '43']",192,Norway,1981-02-02,United Kingdom,3,43,20,0,2021-12-01,15162.07,14177.16,984.9100000000001,3
69D90229-AD26-43C3-5AAF-8D332D3B3E62,b-2362,2022-03-16 14:01:36,329.03,0,"['67', '29']",92,Canada,1984-09-21,United States,2,40,358,0,2022-03-01,4897.62,3520.71,1376.91,5
6A888487-255B-B546-907E-AC033DA2B841,b-2494,2021-08-16 23:43:15,440.09,0,"['13', '17', '83']",242,Ireland,1988-05-21,Canada,3,36,117,0,2021-08-01,15608.039999999999,13900.24,1707.8,7
6AAA5BDC-C19A-82CC-EF22-70DEE21ACF9E,b-2302,2021-11-15 20:17:28,399.33,0,"['2', '11', '67']",169,Germany,1992-10-15,United Kingdom,3,32,0,0,2021-11-01,8888.91,7675.74,1213.17,7
6ADF86D5-DD32-BC6F-D157-8C836F5BEF67,b-2302,2022-03-14 09:23:10,20.33,0,['1'],190,Germany,1998-06-27,United Kingdom,1,26,222,0,2022-03-01,4897.62,3520.71,1376.91,5
6BB61B4B-EBD8-84AD-EED7-882D166A7A1E,b-2302,2021-03-23 03:02:51,108.51,0,"['19', '59', '61', '83']",184,Germany,1998-10-30,United Kingdom,4,26,0,0,2021-03-01,6471.66,5711.35,760.31,3
6CB65FA4-6A8E-0C33-BFB7-2E8E4A775E4B,b-2302,2021-05-20 11:36:05,257.44,0,"['71', '11', '97', '1']",160,Germany,1987-11-19,United Kingdom,4,37,0,0,2021-05-01,15364.17,11659.27,3704.9,14
6CD4E674-30C5-7F82-7AE5-D8D48E62A684,b-2346,2021-06-29 10:41:34,317.41,0,"['67', '89', '17', '97']",93,Sweden,1997-04-04,United States,4,27,0,0,2021-06-01,14241.19,10817.81,3423.38,11
6D2CA59B-C6E7-3938-CA4D-3603D23647A9,b-2346,2022-02-28 00:10:50,186.94,0,"['53', '29', '59']",92,Sweden,1984-09-21,United States,3,40,358,0,2022-02-01,10941.42,10077.55,863.87,5
6D69D98A-F18A-99BD-BA86-E43C29FC5ECE,b-2374,2021-05-26 02:33:06,144.33,1,"['97', '43', '41', '89']",272,United Kingdom,1991-04-16,Canada,4,33,347,38,2021-05-01,15364.17,11659.27,3704.9,14
6D891688-E9DE-C3CC-6AE0-B171C08A37D7,b-2278,2021-11-03 03:53:22,384.48,0,"['61', '89', '37', '47']",204,Norway,1994-10-15,Canada,4,30,12,0,2021-11-01,8888.91,7675.74,1213.17,7
6EECB866-887D-FC95-E094-45DB4943B515,b-2278,2021-06-22 05:50:31,424.78,0,"['43', '79', '23']",193,Norway,2000-08-31,United Kingdom,3,24,117,0,2021-06-01,14241.19,10817.81,3423.38,11
70152729-0350-F99C-D057-EF42857AA849,b-2278,2021-04-03 02:46:06,163.79,0,"['73', '2']",210,Norway,2001-02-16,Canada,2,23,320,0,2021-04-01,15980.23,13507.68,2472.5499999999997,11
70432CEF-BFC6-6827-037C-89013205B2C8,b-2430,2021-05-11 12:22:18,422.05,1,"['47', '31', '3', '53']",272,United Kingdom,1991-04-16,Canada,4,33,347,38,2021-05-01,15364.17,11659.27,3704.9,14
7122EA62-2DD9-C622-23C1-B8B555EE5B77,b-2502,2021-11-11 01:06:41,92.25,1,"['53', '11']",269,France,1996-01-10,Canada,2,29,298,2,2021-11-01,8888.91,7675.74,1213.17,7
71983A22-79E9-4843-60EB-B935637FFAA4,b-2290,2022-01-10 13:04:11,155.44,0,"['7', '3', '17']",275,China,1982-08-03,Canada,3,42,341,24,2022-01-01,8990.02,8236.31,753.71,3
71CB87BE-F93E-4877-DF6D-1BD3B312ED29,b-2326,2021-10-21 20:41:56,441.63,0,"['5', '59']",110,United Kingdom,1980-09-03,United States,2,44,183,0,2021-10-01,12281.17,10765.57,1515.6,5
71D61251-11D7-99AE-4465-8E21777B5B91,b-2278,2021-11-01 20:12:07,174.55,0,['59'],197,Norway,1996-05-23,United Kingdom,1,28,105,0,2021-11-01,8888.91,7675.74,1213.17,7
726E5247-EC79-A415-3409-16A666404C6A,b-2302,2021-11-18 02:30:15,52.97,0,"['41', '61', '1']",146,Germany,1980-07-31,United States,3,44,0,0,2021-11-01,8888.91,7675.74,1213.17,7
72997E96-DC2C-A4D7-7C24-66C302F8AE5A,b-2230,2022-01-30 15:16:36,239.87,0,"['97', '41', '3']",275,United States,1982-08-03,Canada,3,42,341,24,2022-01-01,8990.02,8236.31,753.71,3
72C62199-C17C-9E1F-8AD7-247B81D6D758,b-2494,2021-09-10 12:07:57,352.24,0,"['71', '19', '1', '89']",256,Ireland,1983-08-10,Canada,4,41,120,0,2021-09-01,10503.32,9524.43,978.89,5
73A71CC9-4812-F2BF-4561-3B248FC6E806,b-2526,2021-06-16 09:58:07,454.76,1,"['67', '79']",267,Canada,1991-12-26,Canada,2,33,351,13,2021-06-01,14241.19,10817.81,3423.38,11
743280CC-B786-23A5-5E18-15B5E1A9CB01,b-2538,2021-04-15 00:42:46,169.1,0,"['67', '41', '13']",267,New Zealand,1991-12-26,Canada,3,33,351,13,2021-04-01,15980.23,13507.68,2472.5499999999997,11
748C9977-7E2E-A4EC-B272-C686D159D59B,b-2362,2021-05-05 07:41:12,364.21,1,"['5', '59']",272,Canada,1991-04-16,Canada,2,33,347,38,2021-05-01,15364.17,11659.27,3704.9,14
74AAB47D-9528-DAF4-D7A8-AC94C74F6997,b-2278,2021-11-16 22:59:19,163.51,0,['97'],198,Norway,1989-07-01,United Kingdom,1,35,149,0,2021-11-01,8888.91,7675.74,1213.17,7
7545D580-8332-0024-92F2-6AB47E5C205E,b-2422,2021-04-26 02:55:40,70.79,0,"['47', '2']",272,United States,1991-04-16,Canada,2,33,347,38,2021-04-01,15980.23,13507.68,2472.5499999999997,11
